month,sensor_id,avg_hourly_counts,sensor_description,latitude,longitude,location,rank
November,26,504.2976851851852,QV Market-Elizabeth St (West),-37.80869542,144.96049404,"(-37.80869542, 144.96049404)",26
November,9,455.7104700854701,Southern Cross Station,-37.81982992,144.95102556,"(-37.81982992, 144.95102556)",27
November,30,455.1649590163934,Lonsdale St (South),-37.81121849,144.96656807,"(-37.81121849, 144.96656807)",28
November,17,433.73969907407405,Collins Place (South),-37.81362542,144.97323592,"(-37.81362542, 144.97323592)",29
November,57,412.67686170212767,Bourke St Bridge,-37.8176735,144.95025595,"(-37.8176735, 144.95025595)",30
November,29,406.56111111111113,St Kilda Rd-Alexandra Gardens,-37.81965808,144.96863453,"(-37.81965808, 144.96863453)",31
November,14,372.64540155440415,Sandridge Bridge,-37.82011242,144.96291898,"(-37.82011242, 144.96291898)",32
November,79,352.7440890125174,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)",33
November,20,332.6304213135068,Chinatown-Lt Bourke St (South),-37.81172913,144.9682466,"(-37.81172913, 144.9682466)",34
November,52,329.0014371945961,Elizabeth St-Lonsdale St (South),-37.81252157,144.9619401,"(-37.81252157, 144.9619401)",35
November,18,314.204594017094,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)",36
November,7,295.7701149425287,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)",37
November,23,294.4107598978289,Spencer St-Collins St (South),-37.81909256,144.95452749,"(-37.81909256, 144.95452749)",38
November,31,287.31944444444446,Lygon St (West),-37.8016968,144.96658911,"(-37.8016968, 144.96658911)",39
November,63,286.51875,231 Bourke St,-37.81333081,144.96675572,"(-37.81333081, 144.96675572)",40
November,61,263.09444444444443,RMIT Building 14,-37.80767455,144.96309115,"(-37.80767455, 144.96309115)",41
November,36,253.47550251256283,Queen St (West),-37.81652527,144.96121063,"(-37.81652527, 144.96121063)",42
November,65,253.25,Swanston St - City Square,-37.81569416,144.96680641,"(-37.81569416, 144.96680641)",43
November,50,252.0,Faraday St-Lygon St (West),-37.79808191,144.96721014,"(-37.79808191, 144.96721014)",44
November,56,246.96570796460176,Lonsdale St - Elizabeth St (North),-37.81234775,144.96153311,"(-37.81234775, 144.96153311)",45
November,40,233.9922619047619,Lonsdale St-Spring St (West),-37.80999341,144.97227588,"(-37.80999341, 144.97227588)",46
November,67,224.43194444444444,Flinders Ln -Degraves St (South),-37.81688755,144.9656257,"(-37.81688755, 144.9656257)",47
November,48,205.5,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)",48
November,72,196.45694444444445,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)",49
November,12,196.3181712962963,New Quay,-37.81457987,144.94292398,"(-37.81457987, 144.94292398)",50
November,42,167.83134920634922,Grattan St-Swanston St (West),-37.80008565,144.96386412,"(-37.80008565, 144.96386412)",51
November,59,166.10925925925926,Building 80 RMIT,-37.80825648,144.96304859,"(-37.80825648, 144.96304859)",52
November,39,156.5551541425819,Alfred Place,-37.81379749,144.96995745,"(-37.81379749, 144.96995745)",53
November,33,155.33416666666668,Flinders St-Spring St (West),-37.81483252,144.97454056,"(-37.81483252, 144.97454056)",54
November,37,155.16210317460317,Lygon St (East),-37.80310271,144.96671452,"(-37.80310271, 144.96671452)",55
November,8,151.10919540229884,Webb Bridge,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)",56
November,10,148.48322649572648,Victoria Point,-37.81876473,144.94710545,"(-37.81876473, 144.94710545)",57
November,49,148.41873278236915,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)",58
November,77,135.55555555555554,Harbour Esplanade (West) - Pedestrian path,-37.81441438,144.94433026,"(-37.81441438, 144.94433026)",59
November,70,129.43680555555557,Errol Street (East),-37.80456984,144.94946229,"(-37.80456984, 144.94946229)",60
November,34,122.46173104434907,Flinders St-Spark La,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)",61
November,27,121.4719611528822,QV Market-Peel St,-37.80606888,144.95644693,"(-37.80606888, 144.95644693)",62
November,68,120.41111111111111,Flinders Ln -Degraves St (North),-37.81684789,144.96559789,"(-37.81684789, 144.96559789)",63
November,62,114.48287037037036,La Trobe St (North),-37.80996494,144.96216521,"(-37.80996494, 144.96216521)",64
November,43,108.1859126984127,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)",65
November,51,105.53263888888888,QVM-Franklin St (North),-37.80841814,144.95906317,"(-37.80841814, 144.95906317)",66
November,54,101.89621913580247,Lincoln-Swanston (West),-37.804024,144.963084,"(-37.804024, 144.963084)",67
November,69,92.04513888888889,Flinders Ln -Degraves St (Crossing),-37.81687225,144.96559145,"(-37.81687225, 144.96559145)",68
November,11,88.00267094017094,Waterfront City,-37.81564989,144.93970695,"(-37.81564989, 144.93970695)",69
November,64,80.91166666666666,Royal Pde - Grattan St,-37.79949544,144.95792282,"(-37.79949544, 144.95792282)",70
November,46,72.59166666666667,Pelham St (South),-37.80240719,144.96156731,"(-37.80240719, 144.96156731)",71
November,44,64.79325396825396,Tin Alley-Swanston St (West),-37.79690473,144.96440378,"(-37.79690473, 144.96440378)",72
November,76,58.1,Macaulay Rd- Bellair St,-37.79453802,144.93036194,"(-37.79453802, 144.93036194)",73
November,75,49.775,Spring St- Flinders st (West),-37.81515275,144.97467661,"(-37.81515275, 144.97467661)",74
November,78,43.666666666666664,Harbour Esplanade (West) - Bike Path,-37.81471642,144.9446508,"(-37.81471642, 144.9446508)",75
November,71,25.86111111111111,Westwood Place,-37.81235775,144.97136962,"(-37.81235775, 144.97136962)",76
October,38,2394.2476446837145,Flinders St-Swanston St (West),-37.81723437,144.96715033,"(-37.81723437, 144.96715033)",1
October,22,1245.7692634260243,Flinders St-Elizabeth St (East),-37.81786445,144.96506823,"(-37.81786445, 144.96506823)",2
October,4,1245.6446354806296,Town Hall (West),-37.81487988,144.9660878,"(-37.81487988, 144.9660878)",3
October,35,1214.2093290441176,Southbank,-37.82017828,144.96508877,"(-37.82017828, 144.96508877)",4
October,41,1118.2700110660273,Flinders La-Swanston St (West),-37.81668633,144.96689733,"(-37.81668633, 144.96689733)",5
October,6,1069.0959031657355,Flinders Street Station Underpass,-37.81911704,144.96558256,"(-37.81911704, 144.96558256)",6
October,24,1038.171653300432,Spencer St-Collins St (North),-37.81887962,144.95449198,"(-37.81887962, 144.95449198)",7
October,32,1015.4499775684163,City Square,-37.81573742,144.96685718,"(-37.81573742, 144.96685718)",8
October,3,1012.321371708512,Melbourne Central,-37.81101523,144.96429485,"(-37.81101523, 144.96429485)",9
October,1,978.4918271383789,Bourke Street Mall (North),-37.8134944,144.96515324,"(-37.8134944, 144.96515324)",10
October,2,919.5327469266639,Bourke Street Mall (South),-37.81380667,144.96516719,"(-37.81380667, 144.96516719)",11
October,5,909.0748644595686,Princes Bridge,-37.81874249,144.96787656,"(-37.81874249, 144.96787656)",12
October,13,773.142568930733,Flagstaff Station,-37.81239679,144.95652653,"(-37.81239679, 144.95652653)",13
October,28,771.4670851194121,The Arts Centre,-37.82129924,144.96879309,"(-37.82129924, 144.96879309)",14
October,15,717.9019222819347,State Library,-37.81064378,144.96447132,"(-37.81064378, 144.96447132)",15
October,16,711.3094917988707,Australia on Collins,-37.81573422,144.96521044,"(-37.81573422, 144.96521044)",16
October,47,710.7916331456155,Melbourne Central-Elizabeth St (East),-37.81160331,144.96220077,"(-37.81160331, 144.96220077)",17
October,45,610.8763743631,Little Collins St-Swanston St (East),-37.81414074,144.9660938,"(-37.81414074, 144.9660938)",18
October,55,601.4620874219447,Elizabeth St-La Trobe St (East),-37.80988941,144.96134331,"(-37.80988941, 144.96134331)",19
October,25,596.7990881458967,Melbourne Convention Exhibition Centre,-37.82401776,144.95604426,"(-37.82401776, 144.95604426)",20
October,21,550.4565070802428,Bourke St-Russell St (West),-37.81244703,144.96778757,"(-37.81244703, 144.96778757)",21
October,53,530.4963559647103,Collins Street (North),-37.8156419,144.965499,"(-37.8156419, 144.965499)",22
October,57,493.67417311752286,Bourke St Bridge,-37.8176735,144.95025595,"(-37.8176735, 144.95025595)",23
October,26,490.6307834669957,QV Market-Elizabeth St (West),-37.80869542,144.96049404,"(-37.80869542, 144.96049404)",24
October,58,474.4212993971869,Bourke St - Spencer St (North),-37.81686074,144.95358075,"(-37.81686074, 144.95358075)",25
October,9,469.2852418354692,Southern Cross Station,-37.81982992,144.95102556,"(-37.81982992, 144.95102556)",26
October,19,455.94283582089554,Chinatown-Swanston St (North),-37.81237202,144.96550671,"(-37.81237202, 144.96550671)",27
October,17,414.6772159428911,Collins Place (South),-37.81362542,144.97323592,"(-37.81362542, 144.97323592)",28
October,30,414.20485727803185,Lonsdale St (South),-37.81121849,144.96656807,"(-37.81121849, 144.96656807)",29
October,29,373.31445372949554,St Kilda Rd-Alexandra Gardens,-37.81965808,144.96863453,"(-37.81965808, 144.96863453)",30
October,14,372.3012087912088,Sandridge Bridge,-37.82011242,144.96291898,"(-37.82011242, 144.96291898)",31
October,18,311.8960314179413,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)",32
October,20,306.3383762732175,Chinatown-Lt Bourke St (South),-37.81172913,144.9682466,"(-37.81172913, 144.9682466)",33
October,23,302.5938549361988,Spencer St-Collins St (South),-37.81909256,144.95452749,"(-37.81909256, 144.95452749)",34
October,7,281.79861203790205,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)",35
October,52,279.55698578707427,Elizabeth St-Lonsdale St (South),-37.81252157,144.9619401,"(-37.81252157, 144.9619401)",36
October,31,277.557382086342,Lygon St (West),-37.8016968,144.96658911,"(-37.8016968, 144.96658911)",37
October,61,270.87243532560217,RMIT Building 14,-37.80767455,144.96309115,"(-37.80767455, 144.96309115)",38
October,66,262.51001335113483,State Library - New,-37.81057845,144.96444294,"(-37.81057845, 144.96444294)",39
October,36,240.79761672201602,Queen St (West),-37.81652527,144.96121063,"(-37.81652527, 144.96121063)",40
October,40,233.14726749760308,Lonsdale St-Spring St (West),-37.80999341,144.97227588,"(-37.80999341, 144.97227588)",41
October,50,213.87959238401717,Faraday St-Lygon St (West),-37.79808191,144.96721014,"(-37.79808191, 144.96721014)",42
October,42,211.99290508149568,Grattan St-Swanston St (West),-37.80008565,144.96386412,"(-37.80008565, 144.96386412)",43
October,56,210.88725841088046,Lonsdale St - Elizabeth St (North),-37.81234775,144.96153311,"(-37.81234775, 144.96153311)",44
October,39,192.598091934085,Alfred Place,-37.81379749,144.96995745,"(-37.81379749, 144.96995745)",45
October,48,185.56762629005976,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)",46
October,12,182.33422878889635,New Quay,-37.81457987,144.94292398,"(-37.81457987, 144.94292398)",47
October,43,174.21553211888784,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)",48
October,79,170.4488711819389,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)",49
October,33,160.80758880516686,Flinders St-Spring St (West),-37.81483252,144.97454056,"(-37.81483252, 144.97454056)",50
October,10,155.39795391133615,Victoria Point,-37.81876473,144.94710545,"(-37.81876473, 144.94710545)",51
October,77,152.69986719787516,Harbour Esplanade (West) - Pedestrian path,-37.81441438,144.94433026,"(-37.81441438, 144.94433026)",52
October,8,148.80900468767032,Webb Bridge,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)",53
October,49,144.69025270758124,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)",54
October,63,142.5347129506008,231 Bourke St,-37.81333081,144.96675572,"(-37.81333081, 144.96675572)",55
October,37,136.43566634707574,Lygon St (East),-37.80310271,144.96671452,"(-37.80310271, 144.96671452)",56
October,54,125.0453593859037,Lincoln-Swanston (West),-37.804024,144.963084,"(-37.804024, 144.963084)",57
October,70,123.93223140495867,Errol Street (East),-37.80456984,144.94946229,"(-37.80456984, 144.94946229)",58
October,34,117.82709417492026,Flinders St-Spark La,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)",59
October,27,117.35805970149254,QV Market-Peel St,-37.80606888,144.95644693,"(-37.80606888, 144.95644693)",60
October,59,115.54594112399643,Building 80 RMIT,-37.80825648,144.96304859,"(-37.80825648, 144.96304859)",61
October,67,112.51602136181576,Flinders Ln -Degraves St (South),-37.81688755,144.9656257,"(-37.81688755, 144.9656257)",62
October,51,101.19290020093771,QVM-Franklin St (North),-37.80841814,144.95906317,"(-37.80841814, 144.95906317)",63
October,62,98.90098126672613,La Trobe St (North),-37.80996494,144.96216521,"(-37.80996494, 144.96216521)",64
October,46,98.46413502109705,Pelham St (South),-37.80240719,144.96156731,"(-37.80240719, 144.96156731)",65
October,65,98.06875834445928,Swanston St - City Square,-37.81569416,144.96680641,"(-37.81569416, 144.96680641)",66
October,44,82.02147651006712,Tin Alley-Swanston St (West),-37.79690473,144.96440378,"(-37.79690473, 144.96440378)",67
October,11,79.65175157590163,Waterfront City,-37.81564989,144.93970695,"(-37.81564989, 144.93970695)",68
October,72,75.76259946949602,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)",69
October,76,62.24037184594953,Macaulay Rd- Bellair St,-37.79453802,144.93036194,"(-37.79453802, 144.93036194)",70
October,64,60.3577648766328,Royal Pde - Grattan St,-37.79949544,144.95792282,"(-37.79949544, 144.95792282)",71
October,68,57.73965287049399,Flinders Ln -Degraves St (North),-37.81684789,144.96559789,"(-37.81684789, 144.96559789)",72
October,78,48.05843293492696,Harbour Esplanade (West) - Bike Path,-37.81471642,144.9446508,"(-37.81471642, 144.9446508)",73
October,69,37.43524699599466,Flinders Ln -Degraves St (Crossing),-37.81687225,144.96559145,"(-37.81687225, 144.96559145)",74
October,75,23.707835325365206,Spring St- Flinders st (West),-37.81515275,144.97467661,"(-37.81515275, 144.97467661)",75
October,71,23.122889305816134,Westwood Place,-37.81235775,144.97136962,"(-37.81235775, 144.97136962)",76
September,38,2404.7708333333335,Flinders St-Swanston St (West),-37.81723437,144.96715033,"(-37.81723437, 144.96715033)",1
September,60,1534.4910714285713,Flinders La - Swanston St (West) Temporary,-37.81668188,144.9668954,"(-37.81668188, 144.9668954)",2
September,4,1227.0206372968348,Town Hall (West),-37.81487988,144.9660878,"(-37.81487988, 144.9660878)",3
September,22,1215.1686178247735,Flinders St-Elizabeth St (East),-37.81786445,144.96506823,"(-37.81786445, 144.96506823)",4
September,35,1081.5386579986068,Southbank,-37.82017828,144.96508877,"(-37.82017828, 144.96508877)",5
September,3,1061.5860849056603,Melbourne Central,-37.81101523,144.96429485,"(-37.81101523, 144.96429485)",6
September,41,1044.5807799442896,Flinders La-Swanston St (West),-37.81668633,144.96689733,"(-37.81668633, 144.96689733)",7
September,6,1026.784751924722,Flinders Street Station Underpass,-37.81911704,144.96558256,"(-37.81911704, 144.96558256)",8
September,24,950.0249689826303,Spencer St-Collins St (North),-37.81887962,144.95449198,"(-37.81887962, 144.95449198)",9
September,1,949.1325301204819,Bourke Street Mall (North),-37.8134944,144.96515324,"(-37.8134944, 144.96515324)",10
September,5,906.2644810009268,Princes Bridge,-37.81874249,144.96787656,"(-37.81874249, 144.96787656)",11
September,2,886.0696107784431,Bourke Street Mall (South),-37.81380667,144.96516719,"(-37.81380667, 144.96516719)",12
September,28,791.4709612817089,The Arts Centre,-37.82129924,144.96879309,"(-37.82129924, 144.96879309)",13
September,13,771.6199652777777,Flagstaff Station,-37.81239679,144.95652653,"(-37.81239679, 144.95652653)",14
September,32,742.9965753424658,City Square,-37.81573742,144.96685718,"(-37.81573742, 144.96685718)",15
September,15,704.8212732746125,State Library,-37.81064378,144.96447132,"(-37.81064378, 144.96447132)",16
September,16,695.5783227848101,Australia on Collins,-37.81573422,144.96521044,"(-37.81573422, 144.96521044)",17
September,47,657.6236080178173,Melbourne Central-Elizabeth St (East),-37.81160331,144.96220077,"(-37.81160331, 144.96220077)",18
September,45,559.906970046083,Little Collins St-Swanston St (East),-37.81414074,144.9660938,"(-37.81414074, 144.9660938)",19
September,21,499.61394769613946,Bourke St-Russell St (West),-37.81244703,144.96778757,"(-37.81244703, 144.96778757)",20
September,53,474.909912109375,Collins Street (North),-37.8156419,144.965499,"(-37.8156419, 144.965499)",21
September,26,452.379635989011,QV Market-Elizabeth St (West),-37.80869542,144.96049404,"(-37.80869542, 144.96049404)",22
September,9,450.72922682066087,Southern Cross Station,-37.81982992,144.95102556,"(-37.81982992, 144.95102556)",23
September,25,442.01477746870654,Melbourne Convention Exhibition Centre,-37.82401776,144.95604426,"(-37.82401776, 144.95604426)",24
September,19,441.4928924598269,Chinatown-Swanston St (North),-37.81237202,144.96550671,"(-37.81237202, 144.96550671)",25
September,57,424.1434135977337,Bourke St Bridge,-37.8176735,144.95025595,"(-37.8176735, 144.95025595)",26
September,17,407.61609653233364,Collins Place (South),-37.81362542,144.97323592,"(-37.81362542, 144.97323592)",27
September,30,405.37673852573016,Lonsdale St (South),-37.81121849,144.96656807,"(-37.81121849, 144.96656807)",28
September,29,373.8765646731572,St Kilda Rd-Alexandra Gardens,-37.81965808,144.96863453,"(-37.81965808, 144.96863453)",29
September,14,342.6614492119089,Sandridge Bridge,-37.82011242,144.96291898,"(-37.82011242, 144.96291898)",30
September,58,319.1129182156134,Bourke St - Spencer St (North),-37.81686074,144.95358075,"(-37.81686074, 144.95358075)",31
September,7,311.07715376226827,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)",32
September,20,309.1374841972187,Chinatown-Lt Bourke St (South),-37.81172913,144.9682466,"(-37.81172913, 144.9682466)",33
September,18,308.4010906757913,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)",34
September,55,305.42527932960894,Elizabeth St-La Trobe St (East),-37.80988941,144.96134331,"(-37.80988941, 144.96134331)",35
September,52,266.983574610245,Elizabeth St-Lonsdale St (South),-37.81252157,144.9619401,"(-37.81252157, 144.9619401)",36
September,23,263.97033374536466,Spencer St-Collins St (South),-37.81909256,144.95452749,"(-37.81909256, 144.95452749)",37
September,61,242.89916356877325,RMIT Building 14,-37.80767455,144.96309115,"(-37.80767455, 144.96309115)",38
September,40,228.866653418124,Lonsdale St-Spring St (West),-37.80999341,144.97227588,"(-37.80999341, 144.97227588)",39
September,36,216.18431458699473,Queen St (West),-37.81652527,144.96121063,"(-37.81652527, 144.96121063)",40
September,31,214.0019123783032,Lygon St (West),-37.8016968,144.96658911,"(-37.8016968, 144.96658911)",41
September,42,210.67885532591416,Grattan St-Swanston St (West),-37.80008565,144.96386412,"(-37.80008565, 144.96386412)",42
September,56,193.11455431754874,Lonsdale St - Elizabeth St (North),-37.81234775,144.96153311,"(-37.81234775, 144.96153311)",43
September,43,180.47635135135135,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)",44
September,50,174.86219512195123,Faraday St-Lygon St (West),-37.79808191,144.96721014,"(-37.79808191, 144.96721014)",45
September,39,171.5662378303199,Alfred Place,-37.81379749,144.96995745,"(-37.81379749, 144.96995745)",46
September,66,166.66759776536313,State Library - New,-37.81057845,144.96444294,"(-37.81057845, 144.96444294)",47
September,48,164.31128133704735,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)",48
September,77,157.69241573033707,Harbour Esplanade (West) - Pedestrian path,-37.81441438,144.94433026,"(-37.81441438, 144.94433026)",49
September,33,157.47752525252525,Flinders St-Spring St (West),-37.81483252,144.97454056,"(-37.81483252, 144.97454056)",50
September,10,155.44444444444446,Victoria Point,-37.81876473,144.94710545,"(-37.81876473, 144.94710545)",51
September,12,153.65574726043366,New Quay,-37.81457987,144.94292398,"(-37.81457987, 144.94292398)",52
September,54,144.0738847583643,Lincoln-Swanston (West),-37.804024,144.963084,"(-37.804024, 144.963084)",53
September,8,141.2845383759733,Webb Bridge,-37.82293543,144.94717511,"(-37.82293543, 144.94717511)",54
September,49,137.07835820895522,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)",55
September,70,127.16432584269663,Errol Street (East),-37.80456984,144.94946229,"(-37.80456984, 144.94946229)",56
September,37,121.4241935483871,Lygon St (East),-37.80310271,144.96671452,"(-37.80310271, 144.96671452)",57
September,34,118.17037552155772,Flinders St-Spark La,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)",58
September,27,115.96709697732997,QV Market-Peel St,-37.80606888,144.95644693,"(-37.80606888, 144.95644693)",59
September,79,112.42372881355932,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)",60
September,63,99.21258741258741,231 Bourke St,-37.81333081,144.96675572,"(-37.81333081, 144.96675572)",61
September,59,98.97490706319702,Building 80 RMIT,-37.80825648,144.96304859,"(-37.80825648, 144.96304859)",62
September,51,90.70577994428969,QVM-Franklin St (North),-37.80841814,144.95906317,"(-37.80841814, 144.95906317)",63
September,44,82.47575516693163,Tin Alley-Swanston St (West),-37.79690473,144.96440378,"(-37.79690473, 144.96440378)",64
September,46,78.52422048997772,Pelham St (South),-37.80240719,144.96156731,"(-37.80240719, 144.96156731)",65
September,67,73.16620111731844,Flinders Ln -Degraves St (South),-37.81688755,144.9656257,"(-37.81688755, 144.9656257)",66
September,11,72.70686875201548,Waterfront City,-37.81564989,144.93970695,"(-37.81564989, 144.93970695)",67
September,76,62.74578651685393,Macaulay Rd- Bellair St,-37.79453802,144.93036194,"(-37.79453802, 144.93036194)",68
September,65,59.63617318435754,Swanston St - City Square,-37.81569416,144.96680641,"(-37.81569416, 144.96680641)",69
September,64,54.47626582278481,Royal Pde - Grattan St,-37.79949544,144.95792282,"(-37.79949544, 144.95792282)",70
September,72,53.456460674157306,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)",71
September,62,45.38966480446928,La Trobe St (North),-37.80996494,144.96216521,"(-37.80996494, 144.96216521)",72
September,78,42.30898876404494,Harbour Esplanade (West) - Bike Path,-37.81471642,144.9446508,"(-37.81471642, 144.9446508)",73
September,68,38.062150837988824,Flinders Ln -Degraves St (North),-37.81684789,144.96559789,"(-37.81684789, 144.96559789)",74
September,71,29.526685393258425,Westwood Place,-37.81235775,144.97136962,"(-37.81235775, 144.97136962)",75
September,75,19.72752808988764,Spring St- Flinders st (West),-37.81515275,144.97467661,"(-37.81515275, 144.97467661)",76
September,69,19.115921787709496,Flinders Ln -Degraves St (Crossing),-37.81687225,144.96559145,"(-37.81687225, 144.96559145)",77
