sensor_id,day_type,time,avg_hourly_counts,sensor_description,latitude,longitude,location
72,Weekday,4,14.429234338747099,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekday,5,34.708333333333336,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekday,6,72.83140877598153,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekday,7,143.2476851851852,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekday,8,333.4295612009238,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekday,9,252.62817551963047,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekday,10,229.18013856812934,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekday,11,270.0230946882217,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekday,12,339.184331797235,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekday,13,351.0852534562212,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekday,14,319.83870967741933,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekday,15,297.5852534562212,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekday,16,352.2327188940092,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekday,17,514.0806451612904,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekday,18,408.5552995391705,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekday,19,275.95862068965516,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekday,20,235.97931034482758,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekday,21,214.54041570438798,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekday,22,212.68287037037038,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekday,23,122.26851851851852,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekend,0,145.71264367816093,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekend,1,74.2183908045977,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekend,2,36.660919540229884,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekend,3,24.557471264367816,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekend,4,17.566473988439306,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekend,5,22.54597701149425,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekend,6,34.89017341040462,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekend,7,52.53757225433526,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekend,8,89.28323699421965,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekend,9,158.94219653179192,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekend,10,257.1734104046243,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekend,11,381.94797687861274,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekend,12,483.9306358381503,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekend,13,514.820809248555,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekend,14,523.0982658959538,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekend,15,528.2890173410404,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekend,16,557.121387283237,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekend,17,535.9364161849711,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekend,18,479.32369942196533,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekend,19,397.3468208092485,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekend,20,349.36416184971097,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekend,21,321.9306358381503,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekend,22,330.67630057803467,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
72,Weekend,23,198.27745664739885,Flinders St- ACMI,-37.81726337,144.96872809,"(-37.81726337, 144.96872809)"
7,Weekday,0,45.37364620938628,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekday,1,21.81768953068592,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekday,2,14.987360057782594,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekday,3,15.09100758396533,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekday,4,16.287107258938246,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekday,5,33.53482497293396,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekday,6,117.88736462093863,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekday,7,290.5954529050884,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekday,8,440.0627932154457,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekday,9,264.1212558643089,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekday,10,279.54781667268134,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekday,11,309.33092746300974,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekday,12,442.0638758570913,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekday,13,474.4621212121212,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekday,14,362.050505050505,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekday,15,329.37085137085137,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekday,16,400.63347763347764,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekday,17,663.8008658008658,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekday,18,720.9343434343434,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekday,19,474.0256132756133,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekday,20,245.6455102776776,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekday,21,225.56565656565655,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekday,22,365.37617328519855,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekday,23,207.1393501805054,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekend,0,134.16876122082584,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekend,1,75.97217235188509,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekend,2,48.15495495495495,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekend,3,37.10233393177738,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekend,4,30.496409335727108,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekend,5,31.654986522911052,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekend,6,63.71543985637343,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekend,7,117.35759209344116,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekend,8,233.6711590296496,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekend,9,350.6945193171608,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekend,10,473.1078167115903,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekend,11,603.0017969451932,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekend,12,784.1159029649596,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekend,13,870.9200359389039,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekend,14,806.3593890386343,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekend,15,776.9442946990117,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekend,16,962.6397124887691,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekend,17,872.6585804132974,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekend,18,921.5992812219228,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekend,19,646.7322551662174,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekend,20,431.3225516621743,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekend,21,414.5049415992812,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekend,22,580.7843665768194,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
7,Weekend,23,310.759209344115,Birrarung Marr,-37.81862929,144.97169395,"(-37.81862929, 144.97169395)"
49,Weekday,0,58.457898957497996,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekday,1,45.564205457463885,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekday,2,34.547351524879616,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekday,3,26.701444622792938,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekday,4,20.58346709470305,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekday,5,24.213311948676825,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekday,6,52.81876503608661,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekday,7,68.33413461538461,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekday,8,102.77163461538461,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekday,9,137.28685897435898,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekday,10,181.73317307692307,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekday,11,224.29567307692307,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekday,12,318.84867894315454,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekday,13,303.47317854283426,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekday,14,213.16253002401922,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekday,15,167.1513210568455,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekday,16,139.15772618094476,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekday,17,155.35068054443556,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekday,18,175.06565252201761,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekday,19,175.4448,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekday,20,158.3792,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekday,21,128.7758206565252,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekday,22,100.28708901363272,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekday,23,79.38251804330393,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekend,0,79.13320079522863,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekend,1,67.57256461232605,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekend,2,53.22266401590457,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekend,3,43.49701789264414,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekend,4,31.695219123505975,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekend,5,31.290836653386453,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekend,6,42.78087649402391,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekend,7,67.16334661354581,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekend,8,117.18326693227091,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekend,9,219.1175298804781,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekend,10,348.95816733067727,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekend,11,467.4243027888446,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekend,12,540.0537848605578,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekend,13,536.1215139442231,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekend,14,444.3486055776892,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekend,15,346.49402390438246,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekend,16,210.20916334661354,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekend,17,135.27689243027888,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekend,18,123.85059760956176,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekend,19,118.74501992031873,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekend,20,111.2788844621514,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekend,21,98.50996015936255,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekend,22,91.4621513944223,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
49,Weekend,23,83.67131474103586,QVM-Therry St (South),-37.80730067,144.95956055,"(-37.80730067, 144.95956055)"
18,Weekday,0,80.8040383121926,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekday,1,7.342231553689262,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekday,2,4.895289528952896,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekday,3,3.6080432172869146,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekday,4,4.174565086982604,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekday,5,28.2372525494901,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekday,6,159.2896551724138,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekday,7,628.5929256594724,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekday,8,1436.61690647482,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekday,9,796.6882494004797,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekday,10,446.20653477218224,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekday,11,408.4220623501199,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekday,12,591.1217026378897,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekday,13,598.780641294576,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekday,14,458.5588852262511,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekday,15,502.3380281690141,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekday,16,833.79262810908,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekday,17,1329.358405753671,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekday,18,628.7575666766556,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekday,19,240.9730296673659,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekday,20,132.71479928100658,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekday,21,95.69862192929898,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekday,22,85.08935532233883,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekday,23,54.12683658170914,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekend,0,59.59540983606557,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekend,1,31.999250374812593,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekend,2,22.340857787810382,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekend,3,14.138680659670165,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekend,4,7.759370314842578,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekend,5,9.740435108777195,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekend,6,16.23913043478261,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekend,7,32.07876969242311,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekend,8,62.493623405851466,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekend,9,99.41635408852213,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekend,10,122.25881470367592,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekend,11,145.9377344336084,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekend,12,163.22955738934735,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekend,13,168.33608402100526,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekend,14,162.92348087021756,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekend,15,154.63990997749437,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekend,16,147.1755438859715,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekend,17,142.22955738934735,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekend,18,121.80720180045012,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekend,19,98.48462115528882,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekend,20,79.39834958739685,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekend,21,67.6106526631658,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekend,22,72.15228807201801,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
18,Weekend,23,55.516129032258064,Collins Place (North),-37.81344861,144.97305354,"(-37.81344861, 144.97305354)"
79,Weekday,0,79.77049180327869,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekday,1,41.99588477366255,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekday,2,26.358024691358025,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekday,3,22.56378600823045,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekday,4,20.588477366255145,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekday,5,48.35655737704918,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekday,6,126.17213114754098,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekday,7,248.3237704918033,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekday,8,536.4467213114754,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekday,9,413.0,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekday,10,430.8606557377049,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekday,11,509.6516393442623,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekday,12,587.3387755102041,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekday,13,598.2734693877551,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekday,14,578.5387755102041,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekday,15,600.8857142857142,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekday,16,645.9020408163266,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekday,17,776.9183673469388,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekday,18,660.3551020408163,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekday,19,472.23673469387757,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekday,20,403.23673469387757,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekday,21,387.4238683127572,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekday,22,371.4732510288066,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekday,23,244.04132231404958,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekend,0,330.11,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekend,1,232.81,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekend,2,165.44,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekend,3,120.39,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekend,4,76.97,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekend,5,62.39,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekend,6,75.18,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekend,7,117.89,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekend,8,179.2,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekend,9,315.22,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekend,10,493.52,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekend,11,687.73,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekend,12,802.72,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekend,13,838.95,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekend,14,834.63,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekend,15,805.07,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekend,16,821.61,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekend,17,766.12,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekend,18,734.19,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekend,19,651.62,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekend,20,553.87,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekend,21,527.07,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekend,22,542.05,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
79,Weekend,23,374.94,Flinders St (South),-37.81794046,144.96616678,"(-37.81794046, 144.96616678)"
26,Weekday,0,106.10310612597067,QV Market-Elizabeth St (West),-37.80869542,144.96049404,"(-37.80869542, 144.96049404)"
26,Weekday,1,72.31967213114754,QV Market-Elizabeth St (West),-37.80869542,144.96049404,"(-37.80869542, 144.96049404)"
26,Weekday,2,49.44756150194217,QV Market-Elizabeth St (West),-37.80869542,144.96049404,"(-37.80869542, 144.96049404)"
26,Weekday,3,37.14630988347,QV Market-Elizabeth St (West),-37.80869542,144.96049404,"(-37.80869542, 144.96049404)"
26,Weekday,4,31.651704790677602,QV Market-Elizabeth St (West),-37.80869542,144.96049404,"(-37.80869542, 144.96049404)"
26,Weekday,5,56.78084555651424,QV Market-Elizabeth St (West),-37.80869542,144.96049404,"(-37.80869542, 144.96049404)"
26,Weekday,6,123.51294219154444,QV Market-Elizabeth St (West),-37.80869542,144.96049404,"(-37.80869542, 144.96049404)"
26,Weekday,7,248.34454506252695,QV Market-Elizabeth St (West),-37.80869542,144.96049404,"(-37.80869542, 144.96049404)"
