sensor_id,day,time,avg_hourly_counts,sensor_description,latitude,longitude,location
48,Monday,8,158.9430894308943,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Monday,9,152.1910569105691,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Monday,10,174.26829268292684,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Monday,11,199.15853658536585,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Monday,12,248.8204081632653,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Monday,13,251.65714285714284,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Monday,14,207.68163265306123,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Monday,15,200.93061224489796,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Monday,16,194.4857142857143,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Monday,17,232.01632653061225,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Monday,18,201.36326530612246,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Monday,19,146.534693877551,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Monday,20,116.22857142857143,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Monday,21,90.99183673469388,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Monday,22,64.91428571428571,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Monday,23,35.457142857142856,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Saturday,0,47.125,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Saturday,1,30.423387096774192,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Saturday,2,22.016129032258064,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Saturday,3,17.43951612903226,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Saturday,4,11.809716599190283,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Saturday,5,20.149797570850204,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Saturday,6,48.008097165991906,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Saturday,7,93.92307692307692,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Saturday,8,178.85425101214574,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Saturday,9,323.3724696356275,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Saturday,10,488.0688259109312,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Saturday,11,632.6842105263158,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Saturday,12,696.2591093117409,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Saturday,13,695.3846153846154,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Saturday,14,639.34008097166,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Saturday,15,514.995951417004,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Saturday,16,343.9068825910931,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Saturday,17,236.81376518218624,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Saturday,18,206.91902834008098,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Saturday,19,178.08906882591094,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Saturday,20,150.10526315789474,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Saturday,21,123.87854251012146,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Saturday,22,103.06882591093117,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Saturday,23,75.10526315789474,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Sunday,0,45.08130081300813,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Sunday,1,32.03658536585366,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Sunday,2,21.296747967479675,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Sunday,3,16.772357723577237,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Sunday,4,13.479674796747968,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Sunday,5,16.682926829268293,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Sunday,6,27.75609756097561,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Sunday,7,60.6260162601626,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Sunday,8,117.32926829268293,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Sunday,9,247.41056910569105,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Sunday,10,417.0081300813008,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Sunday,11,568.3373983739838,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Sunday,12,697.7926829268292,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Sunday,13,728.6219512195122,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Sunday,14,667.1178861788618,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Sunday,15,561.1422764227642,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Sunday,16,413.6707317073171,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Sunday,17,222.10569105691056,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Sunday,18,172.85365853658536,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Sunday,19,148.03658536585365,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Sunday,20,111.60162601626017,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Sunday,21,94.36178861788618,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Sunday,22,69.02439024390245,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Sunday,23,40.55691056910569,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Thursday,0,26.191056910569106,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Thursday,1,13.779591836734694,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Thursday,2,8.8,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Thursday,3,7.371428571428571,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Thursday,4,7.481632653061224,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Thursday,5,19.591836734693878,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Thursday,6,53.779591836734696,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Thursday,7,124.04878048780488,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Thursday,8,220.41869918699186,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Thursday,9,248.4268292682927,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Thursday,10,296.8739837398374,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Thursday,11,369.6747967479675,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Thursday,12,459.5344129554656,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Thursday,13,456.46963562753035,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Thursday,14,373.96356275303646,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Thursday,15,304.8906882591093,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Thursday,16,227.23076923076923,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Thursday,17,250.13765182186233,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Thursday,18,221.47773279352228,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Thursday,19,168.4251012145749,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Thursday,20,138.19838056680163,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Thursday,21,117.12955465587045,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Thursday,22,85.52845528455285,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Thursday,23,48.78861788617886,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Tuesday,0,19.695121951219512,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Tuesday,1,11.235772357723578,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Tuesday,2,8.040650406504065,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Tuesday,3,6.317073170731708,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Tuesday,4,6.439024390243903,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Tuesday,5,17.024390243902438,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Tuesday,6,49.573170731707314,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Tuesday,7,117.69918699186992,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Tuesday,8,213.45934959349594,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Tuesday,9,239.4390243902439,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Tuesday,10,293.0609756097561,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Tuesday,11,352.2276422764228,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Tuesday,12,457.3780487804878,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Tuesday,13,462.7520325203252,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Tuesday,14,371.0731707317073,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Tuesday,15,295.4471544715447,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Tuesday,16,221.4308943089431,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Tuesday,17,245.2439024390244,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Tuesday,18,214.1910569105691,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Tuesday,19,164.02834008097167,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Tuesday,20,128.82995951417004,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Tuesday,21,101.0040650406504,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Tuesday,22,73.90612244897959,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Tuesday,23,41.46530612244898,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Wednesday,0,21.471544715447155,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Wednesday,1,12.390243902439025,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Wednesday,2,7.7439024390243905,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Wednesday,3,5.634146341463414,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Wednesday,4,5.760162601626016,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Wednesday,5,14.48582995951417,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Wednesday,6,38.75708502024292,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Wednesday,7,95.582995951417,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Wednesday,8,182.7165991902834,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Wednesday,9,178.085020242915,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Wednesday,10,203.19838056680163,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Wednesday,11,233.93117408906883,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Wednesday,12,293.08906882591094,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Wednesday,13,288.57894736842104,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Wednesday,14,244.1174089068826,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Wednesday,15,244.51417004048582,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Wednesday,16,296.3481781376518,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Wednesday,17,578.5587044534414,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Wednesday,18,720.4412955465586,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Wednesday,19,706.4858299595141,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Wednesday,20,538.3238866396761,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Wednesday,21,366.8421052631579,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Wednesday,22,190.66801619433198,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
48,Wednesday,23,60.578947368421055,QVM-Queen St (East),-37.80631581,144.95866698,"(-37.80631581, 144.95866698)"
43,Friday,0,18.322580645161292,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Friday,1,9.580645161290322,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Friday,2,4.962365591397849,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Friday,3,3.2338709677419355,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Friday,4,2.6236559139784945,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Friday,5,6.911290322580645,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Friday,6,24.97043010752688,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Friday,7,76.30913978494624,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Friday,8,261.6989247311828,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Friday,9,310.73118279569894,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Friday,10,280.94354838709677,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Friday,11,310.0241935483871,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Friday,12,385.5430107526882,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Friday,13,410.88440860215053,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Friday,14,342.03225806451616,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Friday,15,358.1747311827957,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Friday,16,359.8306451612903,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Friday,17,394.36021505376345,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Friday,18,260.55645161290323,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Friday,19,171.41397849462365,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Friday,20,116.39784946236558,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Friday,21,86.09139784946237,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Friday,22,61.645161290322584,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Friday,23,45.88709677419355,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Monday,0,13.851752021563343,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Monday,1,6.803234501347709,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Monday,2,2.450134770889488,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Monday,3,1.6765498652291104,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Monday,4,1.8594594594594596,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Monday,5,5.943243243243243,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Monday,6,22.533692722371967,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Monday,7,79.34231805929919,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Monday,8,272.3342318059299,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Monday,9,325.7601078167116,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Monday,10,284.9056603773585,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Monday,11,316.9407008086253,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Monday,12,399.85175202156336,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Monday,13,427.54716981132077,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Monday,14,358.2398921832884,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Monday,15,372.099730458221,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Monday,16,423.04582210242586,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Monday,17,461.2425876010782,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Monday,18,317.72506738544473,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Monday,19,198.01347708894878,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Monday,20,143.96495956873315,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Monday,21,100.78706199460916,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Monday,22,59.31266846361186,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Monday,23,30.77088948787062,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Saturday,0,23.745308310991955,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Saturday,1,13.353887399463806,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Saturday,2,6.592493297587131,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Saturday,3,4.198391420911528,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Saturday,4,2.8763440860215055,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Saturday,5,3.64247311827957,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Saturday,6,13.618279569892474,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Saturday,7,19.663978494623656,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Saturday,8,46.02956989247312,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Saturday,9,79.39247311827957,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Saturday,10,94.0241935483871,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Saturday,11,112.0,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Saturday,12,135.7983870967742,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Saturday,13,154.2688172043011,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Saturday,14,148.4758064516129,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Saturday,15,139.8736559139785,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Saturday,16,138.63440860215053,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Saturday,17,147.6505376344086,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Saturday,18,107.76612903225806,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Saturday,19,82.79301075268818,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Saturday,20,62.77956989247312,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Saturday,21,54.70161290322581,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Saturday,22,51.93279569892473,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Saturday,23,37.97849462365591,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Sunday,0,20.677419354838708,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Sunday,1,13.096774193548388,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Sunday,2,6.924119241192412,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Sunday,3,4.787061994609164,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Sunday,4,2.9353099730458223,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Sunday,5,2.172043010752688,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Sunday,6,5.032258064516129,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Sunday,7,13.666666666666666,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Sunday,8,34.365591397849464,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Sunday,9,64.36827956989248,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Sunday,10,88.35215053763442,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Sunday,11,108.11290322580645,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Sunday,12,137.88709677419354,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Sunday,13,148.46505376344086,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Sunday,14,142.0994623655914,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Sunday,15,138.09139784946237,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Sunday,16,127.92204301075269,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Sunday,17,128.71236559139786,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Sunday,18,102.44086021505376,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Sunday,19,81.00806451612904,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Sunday,20,62.67204301075269,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
43,Sunday,21,47.505376344086024,Monash Rd-Swanston St (West),-37.79844525,144.96411782,"(-37.79844525, 144.96411782)"
