id,date_time,year,month,mdate,day,time,sensor_id,sensor_name,hourly_counts,date_key,day_type
2887923,2019-11-01T22:00:00.000,2019,November,1,Friday,22,56,Lonsdale St - Elizabeth St (North),309,20191101,Weekday
2887924,2019-11-01T22:00:00.000,2019,November,1,Friday,22,57,Bourke St Bridge,128,20191101,Weekday
2887925,2019-11-01T22:00:00.000,2019,November,1,Friday,22,58,Bourke St - Spencer St (North),573,20191101,Weekday
2887926,2019-11-01T22:00:00.000,2019,November,1,Friday,22,59,Swanston St - RMIT Building 80,10,20191101,Weekday
2887927,2019-11-01T22:00:00.000,2019,November,1,Friday,22,61,Swanston St - RMIT Building 14,494,20191101,Weekday
2887928,2019-11-01T22:00:00.000,2019,November,1,Friday,22,62,La Trobe St (North),235,20191101,Weekday
2887929,2019-11-01T23:00:00.000,2019,November,1,Friday,23,4,Town Hall (West),1064,20191101,Weekday
2887930,2019-11-01T23:00:00.000,2019,November,1,Friday,23,17,Collins Place (South),144,20191101,Weekday
2887931,2019-11-01T23:00:00.000,2019,November,1,Friday,23,18,Collins Place (North),83,20191101,Weekday
2887932,2019-11-01T23:00:00.000,2019,November,1,Friday,23,53,Collins St (North),239,20191101,Weekday
2887933,2019-11-01T23:00:00.000,2019,November,1,Friday,23,2,Bourke Street Mall (South),238,20191101,Weekday
2887934,2019-11-01T23:00:00.000,2019,November,1,Friday,23,1,Bourke Street Mall (North),391,20191101,Weekday
2887935,2019-11-01T23:00:00.000,2019,November,1,Friday,23,3,Melbourne Central,1537,20191101,Weekday
2887936,2019-11-01T23:00:00.000,2019,November,1,Friday,23,15,State Library,550,20191101,Weekday
2887937,2019-11-01T23:00:00.000,2019,November,1,Friday,23,9,Southern Cross Station,94,20191101,Weekday
2887938,2019-11-01T23:00:00.000,2019,November,1,Friday,23,10,Victoria Point,44,20191101,Weekday
2887939,2019-11-01T23:00:00.000,2019,November,1,Friday,23,12,New Quay,234,20191101,Weekday
2887940,2019-11-01T23:00:00.000,2019,November,1,Friday,23,11,Waterfront City,57,20191101,Weekday
2887941,2019-11-01T23:00:00.000,2019,November,1,Friday,23,8,Webb Bridge,85,20191101,Weekday
2887942,2019-11-01T23:00:00.000,2019,November,1,Friday,23,7,Birrarung Marr,823,20191101,Weekday
2887943,2019-11-01T23:00:00.000,2019,November,1,Friday,23,5,Princes Bridge,1306,20191101,Weekday
2887944,2019-11-01T23:00:00.000,2019,November,1,Friday,23,6,Flinders Street Station Underpass,1263,20191101,Weekday
2887945,2019-11-01T23:00:00.000,2019,November,1,Friday,23,14,Sandridge Bridge,14,20191101,Weekday
2887946,2019-11-01T23:00:00.000,2019,November,1,Friday,23,26,QV Market-Elizabeth St (West),316,20191101,Weekday
2887947,2019-11-01T23:00:00.000,2019,November,1,Friday,23,24,Spencer St-Collins St (North),672,20191101,Weekday
2887948,2019-11-01T23:00:00.000,2019,November,1,Friday,23,23,Spencer St-Collins St (South),151,20191101,Weekday
2887949,2019-11-01T23:00:00.000,2019,November,1,Friday,23,25,Melbourne Convention Exhibition Centre,696,20191101,Weekday
2887950,2019-11-01T23:00:00.000,2019,November,1,Friday,23,21,Bourke St-Russell St (West),667,20191101,Weekday
2887951,2019-11-01T23:00:00.000,2019,November,1,Friday,23,20,Chinatown-Lt Bourke St (South),473,20191101,Weekday
2887952,2019-11-01T23:00:00.000,2019,November,1,Friday,23,19,Chinatown-Swanston St (North),700,20191101,Weekday
2887953,2019-11-01T23:00:00.000,2019,November,1,Friday,23,22,Flinders St-Elizabeth St (East),1515,20191101,Weekday
2887954,2019-11-01T23:00:00.000,2019,November,1,Friday,23,27,QV Market-Peel St,82,20191101,Weekday
2887955,2019-11-01T23:00:00.000,2019,November,1,Friday,23,28,The Arts Centre,353,20191101,Weekday
2887956,2019-11-01T23:00:00.000,2019,November,1,Friday,23,31,Lygon St (West),541,20191101,Weekday
2887957,2019-11-01T23:00:00.000,2019,November,1,Friday,23,30,Lonsdale St (South),732,20191101,Weekday
2887958,2019-11-01T23:00:00.000,2019,November,1,Friday,23,34,Flinders St-Spark La,154,20191101,Weekday
2887959,2019-11-01T23:00:00.000,2019,November,1,Friday,23,39,Alfred Place,55,20191101,Weekday
2887960,2019-11-01T23:00:00.000,2019,November,1,Friday,23,37,Lygon St (East),139,20191101,Weekday
2887961,2019-11-01T23:00:00.000,2019,November,1,Friday,23,40,Lonsdale St-Spring St (West),137,20191101,Weekday
2887962,2019-11-01T23:00:00.000,2019,November,1,Friday,23,36,Queen St (West),365,20191101,Weekday
2887963,2019-11-01T23:00:00.000,2019,November,1,Friday,23,29,St Kilda Rd-Alexandra Gardens,394,20191101,Weekday
2887964,2019-11-01T23:00:00.000,2019,November,1,Friday,23,42,Grattan St-Swanston St (West),103,20191101,Weekday
2887965,2019-11-01T23:00:00.000,2019,November,1,Friday,23,43,Monash Rd-Swanston St (West),21,20191101,Weekday
2887966,2019-11-01T23:00:00.000,2019,November,1,Friday,23,44,Tin Alley-Swanston St (West),27,20191101,Weekday
2887967,2019-11-01T23:00:00.000,2019,November,1,Friday,23,35,Southbank,960,20191101,Weekday
2887968,2019-11-01T23:00:00.000,2019,November,1,Friday,23,45,Little Collins St-Swanston St (East),748,20191101,Weekday
2887969,2019-11-01T23:00:00.000,2019,November,1,Friday,23,46,Pelham St (S),50,20191101,Weekday
2887970,2019-11-01T23:00:00.000,2019,November,1,Friday,23,47,Melbourne Central-Elizabeth St (East),615,20191101,Weekday
2887971,2019-11-01T23:00:00.000,2019,November,1,Friday,23,48,QVM-Queen St (East),105,20191101,Weekday
2887972,2019-11-01T23:00:00.000,2019,November,1,Friday,23,49,QVM-Therry St (South),110,20191101,Weekday
2887973,2019-11-01T23:00:00.000,2019,November,1,Friday,23,50,Faraday St-Lygon St (West),139,20191101,Weekday
2887974,2019-11-01T23:00:00.000,2019,November,1,Friday,23,51,QVM-Franklin St (North),78,20191101,Weekday
2887975,2019-11-01T23:00:00.000,2019,November,1,Friday,23,52,Elizabeth St-Lonsdale St (South),416,20191101,Weekday
2887976,2019-11-01T23:00:00.000,2019,November,1,Friday,23,54,Lincoln-Swanston(West),98,20191101,Weekday
2887977,2019-11-01T23:00:00.000,2019,November,1,Friday,23,55,Elizabeth St-La Trobe St (East),1005,20191101,Weekday
2887978,2019-11-01T23:00:00.000,2019,November,1,Friday,23,56,Lonsdale St - Elizabeth St (North),245,20191101,Weekday
2887979,2019-11-01T23:00:00.000,2019,November,1,Friday,23,57,Bourke St Bridge,119,20191101,Weekday
2887980,2019-11-01T23:00:00.000,2019,November,1,Friday,23,58,Bourke St - Spencer St (North),373,20191101,Weekday
2887981,2019-11-01T23:00:00.000,2019,November,1,Friday,23,59,Swanston St - RMIT Building 80,6,20191101,Weekday
2887982,2019-11-01T23:00:00.000,2019,November,1,Friday,23,61,Swanston St - RMIT Building 14,320,20191101,Weekday
2887983,2019-11-01T23:00:00.000,2019,November,1,Friday,23,62,La Trobe St (North),176,20191101,Weekday
2887984,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,4,Town Hall (West),1064,20191102,Weekend
2887985,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,17,Collins Place (South),77,20191102,Weekend
2887986,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,18,Collins Place (North),47,20191102,Weekend
2887987,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,53,Collins St (North),172,20191102,Weekend
2887988,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,2,Bourke Street Mall (South),189,20191102,Weekend
2887989,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,1,Bourke Street Mall (North),205,20191102,Weekend
2887990,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,3,Melbourne Central,986,20191102,Weekend
2887991,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,15,State Library,302,20191102,Weekend
2887992,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,9,Southern Cross Station,28,20191102,Weekend
2887993,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,10,Victoria Point,13,20191102,Weekend
2887994,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,12,New Quay,75,20191102,Weekend
2887995,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,11,Waterfront City,17,20191102,Weekend
2887996,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,8,Webb Bridge,17,20191102,Weekend
2887997,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,7,Birrarung Marr,54,20191102,Weekend
2887998,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,5,Princes Bridge,614,20191102,Weekend
2887999,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,6,Flinders Street Station Underpass,796,20191102,Weekend
2888000,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,14,Sandridge Bridge,12,20191102,Weekend
2888001,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,26,QV Market-Elizabeth St (West),249,20191102,Weekend
2888002,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,24,Spencer St-Collins St (North),361,20191102,Weekend
2888003,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,23,Spencer St-Collins St (South),90,20191102,Weekend
2888004,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,25,Melbourne Convention Exhibition Centre,453,20191102,Weekend
2888005,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,21,Bourke St-Russell St (West),623,20191102,Weekend
2888006,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,20,Chinatown-Lt Bourke St (South),228,20191102,Weekend
2888007,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,19,Chinatown-Swanston St (North),399,20191102,Weekend
2888008,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,22,Flinders St-Elizabeth St (East),743,20191102,Weekend
2888009,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,27,QV Market-Peel St,46,20191102,Weekend
2888010,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,28,The Arts Centre,185,20191102,Weekend
2888011,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,31,Lygon St (West),178,20191102,Weekend
2888012,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,30,Lonsdale St (South),556,20191102,Weekend
2888013,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,34,Flinders St-Spark La,21,20191102,Weekend
2888014,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,39,Alfred Place,52,20191102,Weekend
2888015,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,37,Lygon St (East),45,20191102,Weekend
2888016,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,40,Lonsdale St-Spring St (West),76,20191102,Weekend
2888017,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,36,Queen St (West),254,20191102,Weekend
2888018,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,29,St Kilda Rd-Alexandra Gardens,118,20191102,Weekend
2888019,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,42,Grattan St-Swanston St (West),174,20191102,Weekend
2888020,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,43,Monash Rd-Swanston St (West),26,20191102,Weekend
2888021,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,44,Tin Alley-Swanston St (West),24,20191102,Weekend
2888022,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,35,Southbank,421,20191102,Weekend
2888023,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,45,Little Collins St-Swanston St (East),465,20191102,Weekend
2888024,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,46,Pelham St (S),32,20191102,Weekend
2888025,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,47,Melbourne Central-Elizabeth St (East),408,20191102,Weekend
2888026,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,48,QVM-Queen St (East),59,20191102,Weekend
2888027,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,49,QVM-Therry St (South),119,20191102,Weekend
2888028,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,50,Faraday St-Lygon St (West),81,20191102,Weekend
2888029,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,51,QVM-Franklin St (North),62,20191102,Weekend
2888030,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,52,Elizabeth St-Lonsdale St (South),263,20191102,Weekend
2888031,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,54,Lincoln-Swanston(West),68,20191102,Weekend
2888032,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,55,Elizabeth St-La Trobe St (East),470,20191102,Weekend
2888033,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,56,Lonsdale St - Elizabeth St (North),102,20191102,Weekend
2888034,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,57,Bourke St Bridge,35,20191102,Weekend
2888035,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,58,Bourke St - Spencer St (North),246,20191102,Weekend
2888036,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,59,Swanston St - RMIT Building 80,1,20191102,Weekend
2888037,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,61,Swanston St - RMIT Building 14,166,20191102,Weekend
2888038,2019-11-02T00:00:00.000,2019,November,2,Saturday,0,62,La Trobe St (North),124,20191102,Weekend
2888039,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,4,Town Hall (West),375,20191102,Weekend
2888040,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,17,Collins Place (South),43,20191102,Weekend
2888041,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,18,Collins Place (North),14,20191102,Weekend
2888042,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,53,Collins St (North),105,20191102,Weekend
2888043,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,2,Bourke Street Mall (South),92,20191102,Weekend
2888044,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,1,Bourke Street Mall (North),142,20191102,Weekend
2888045,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,3,Melbourne Central,505,20191102,Weekend
2888046,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,15,State Library,222,20191102,Weekend
2888047,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,9,Southern Cross Station,19,20191102,Weekend
2888048,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,10,Victoria Point,8,20191102,Weekend
2888049,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,12,New Quay,40,20191102,Weekend
2888050,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,11,Waterfront City,3,20191102,Weekend
2888051,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,8,Webb Bridge,17,20191102,Weekend
2888052,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,7,Birrarung Marr,106,20191102,Weekend
2888053,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,5,Princes Bridge,300,20191102,Weekend
2888054,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,6,Flinders Street Station Underpass,497,20191102,Weekend
2888055,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,14,Sandridge Bridge,2,20191102,Weekend
2888056,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,26,QV Market-Elizabeth St (West),157,20191102,Weekend
2888057,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,24,Spencer St-Collins St (North),215,20191102,Weekend
2888058,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,23,Spencer St-Collins St (South),80,20191102,Weekend
2888059,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,25,Melbourne Convention Exhibition Centre,259,20191102,Weekend
2888060,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,21,Bourke St-Russell St (West),441,20191102,Weekend
2888061,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,20,Chinatown-Lt Bourke St (South),176,20191102,Weekend
2888062,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,19,Chinatown-Swanston St (North),308,20191102,Weekend
2888063,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,22,Flinders St-Elizabeth St (East),453,20191102,Weekend
2888064,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,27,QV Market-Peel St,26,20191102,Weekend
2888065,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,28,The Arts Centre,74,20191102,Weekend
2888066,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,31,Lygon St (West),110,20191102,Weekend
2888067,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,30,Lonsdale St (South),460,20191102,Weekend
2888068,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,34,Flinders St-Spark La,21,20191102,Weekend
2888069,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,39,Alfred Place,10,20191102,Weekend
2888070,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,37,Lygon St (East),23,20191102,Weekend
2888071,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,40,Lonsdale St-Spring St (West),62,20191102,Weekend
2888072,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,36,Queen St (West),298,20191102,Weekend
2888073,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,29,St Kilda Rd-Alexandra Gardens,38,20191102,Weekend
2888074,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,42,Grattan St-Swanston St (West),329,20191102,Weekend
2888075,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,43,Monash Rd-Swanston St (West),16,20191102,Weekend
2888076,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,44,Tin Alley-Swanston St (West),9,20191102,Weekend
2888077,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,35,Southbank,304,20191102,Weekend
2888078,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,45,Little Collins St-Swanston St (East),248,20191102,Weekend
2888079,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,46,Pelham St (S),9,20191102,Weekend
2888080,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,47,Melbourne Central-Elizabeth St (East),260,20191102,Weekend
2845162,2019-09-29T14:00:00.000,2019,September,29,Sunday,14,46,Pelham St (S),104,20190929,Weekend
2888081,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,48,QVM-Queen St (East),33,20191102,Weekend
2888082,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,49,QVM-Therry St (South),94,20191102,Weekend
2888083,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,50,Faraday St-Lygon St (West),19,20191102,Weekend
2888084,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,51,QVM-Franklin St (North),38,20191102,Weekend
2888085,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,52,Elizabeth St-Lonsdale St (South),249,20191102,Weekend
2888086,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,54,Lincoln-Swanston(West),37,20191102,Weekend
2888087,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,55,Elizabeth St-La Trobe St (East),328,20191102,Weekend
2888088,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,56,Lonsdale St - Elizabeth St (North),71,20191102,Weekend
2888089,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,57,Bourke St Bridge,27,20191102,Weekend
2888090,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,58,Bourke St - Spencer St (North),156,20191102,Weekend
2888091,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,59,Swanston St - RMIT Building 80,0,20191102,Weekend
2888092,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,61,Swanston St - RMIT Building 14,83,20191102,Weekend
2888093,2019-11-02T01:00:00.000,2019,November,2,Saturday,1,62,La Trobe St (North),95,20191102,Weekend
2888094,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,4,Town Hall (West),205,20191102,Weekend
2888095,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,17,Collins Place (South),23,20191102,Weekend
2888096,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,18,Collins Place (North),15,20191102,Weekend
2888097,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,53,Collins St (North),45,20191102,Weekend
2888098,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,2,Bourke Street Mall (South),74,20191102,Weekend
2888099,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,1,Bourke Street Mall (North),63,20191102,Weekend
2888100,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,3,Melbourne Central,301,20191102,Weekend
2888101,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,15,State Library,83,20191102,Weekend
2888102,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,9,Southern Cross Station,15,20191102,Weekend
2888103,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,10,Victoria Point,10,20191102,Weekend
2888104,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,12,New Quay,4,20191102,Weekend
2888105,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,11,Waterfront City,0,20191102,Weekend
2888106,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,8,Webb Bridge,7,20191102,Weekend
2888107,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,7,Birrarung Marr,2,20191102,Weekend
2888108,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,5,Princes Bridge,111,20191102,Weekend
2888109,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,6,Flinders Street Station Underpass,195,20191102,Weekend
2888110,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,14,Sandridge Bridge,7,20191102,Weekend
2888111,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,26,QV Market-Elizabeth St (West),110,20191102,Weekend
2888112,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,24,Spencer St-Collins St (North),91,20191102,Weekend
2888113,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,23,Spencer St-Collins St (South),23,20191102,Weekend
2888114,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,25,Melbourne Convention Exhibition Centre,97,20191102,Weekend
2888115,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,21,Bourke St-Russell St (West),282,20191102,Weekend
2888116,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,20,Chinatown-Lt Bourke St (South),117,20191102,Weekend
2888117,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,19,Chinatown-Swanston St (North),92,20191102,Weekend
2888118,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,22,Flinders St-Elizabeth St (East),342,20191102,Weekend
2888119,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,27,QV Market-Peel St,15,20191102,Weekend
2888120,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,28,The Arts Centre,51,20191102,Weekend
2888121,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,31,Lygon St (West),17,20191102,Weekend
2888122,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,30,Lonsdale St (South),346,20191102,Weekend
2888123,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,34,Flinders St-Spark La,4,20191102,Weekend
2888124,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,39,Alfred Place,32,20191102,Weekend
2888125,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,37,Lygon St (East),10,20191102,Weekend
2888126,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,40,Lonsdale St-Spring St (West),18,20191102,Weekend
2888127,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,36,Queen St (West),153,20191102,Weekend
2888128,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,29,St Kilda Rd-Alexandra Gardens,14,20191102,Weekend
2888129,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,42,Grattan St-Swanston St (West),87,20191102,Weekend
2888130,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,43,Monash Rd-Swanston St (West),8,20191102,Weekend
2888131,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,44,Tin Alley-Swanston St (West),4,20191102,Weekend
2888132,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,35,Southbank,95,20191102,Weekend
2888133,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,45,Little Collins St-Swanston St (East),185,20191102,Weekend
2888134,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,46,Pelham St (S),0,20191102,Weekend
2888135,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,47,Melbourne Central-Elizabeth St (East),139,20191102,Weekend
2888136,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,48,QVM-Queen St (East),21,20191102,Weekend
2888137,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,49,QVM-Therry St (South),67,20191102,Weekend
2888138,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,50,Faraday St-Lygon St (West),9,20191102,Weekend
2888139,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,51,QVM-Franklin St (North),19,20191102,Weekend
2888140,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,52,Elizabeth St-Lonsdale St (South),131,20191102,Weekend
2888141,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,54,Lincoln-Swanston(West),22,20191102,Weekend
2888142,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,55,Elizabeth St-La Trobe St (East),208,20191102,Weekend
2888143,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,56,Lonsdale St - Elizabeth St (North),32,20191102,Weekend
2888144,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,57,Bourke St Bridge,9,20191102,Weekend
2888145,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,58,Bourke St - Spencer St (North),87,20191102,Weekend
2888146,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,59,Swanston St - RMIT Building 80,2,20191102,Weekend
2888147,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,61,Swanston St - RMIT Building 14,31,20191102,Weekend
2888148,2019-11-02T02:00:00.000,2019,November,2,Saturday,2,62,La Trobe St (North),40,20191102,Weekend
2888149,2019-11-02T03:00:00.000,2019,November,2,Saturday,3,4,Town Hall (West),96,20191102,Weekend
2888150,2019-11-02T03:00:00.000,2019,November,2,Saturday,3,17,Collins Place (South),13,20191102,Weekend
2888151,2019-11-02T03:00:00.000,2019,November,2,Saturday,3,18,Collins Place (North),11,20191102,Weekend
2888152,2019-11-02T03:00:00.000,2019,November,2,Saturday,3,53,Collins St (North),49,20191102,Weekend
2888153,2019-11-02T03:00:00.000,2019,November,2,Saturday,3,2,Bourke Street Mall (South),49,20191102,Weekend
2888154,2019-11-02T03:00:00.000,2019,November,2,Saturday,3,1,Bourke Street Mall (North),38,20191102,Weekend
2888155,2019-11-02T03:00:00.000,2019,November,2,Saturday,3,3,Melbourne Central,186,20191102,Weekend
2888156,2019-11-02T03:00:00.000,2019,November,2,Saturday,3,15,State Library,58,20191102,Weekend
2888157,2019-11-02T03:00:00.000,2019,November,2,Saturday,3,9,Southern Cross Station,9,20191102,Weekend
2888158,2019-11-02T03:00:00.000,2019,November,2,Saturday,3,10,Victoria Point,5,20191102,Weekend
2888159,2019-11-02T03:00:00.000,2019,November,2,Saturday,3,12,New Quay,7,20191102,Weekend
2888160,2019-11-02T03:00:00.000,2019,November,2,Saturday,3,11,Waterfront City,0,20191102,Weekend
2888161,2019-11-02T03:00:00.000,2019,November,2,Saturday,3,8,Webb Bridge,6,20191102,Weekend
2888162,2019-11-02T03:00:00.000,2019,November,2,Saturday,3,7,Birrarung Marr,3,20191102,Weekend
2888163,2019-11-02T03:00:00.000,2019,November,2,Saturday,3,5,Princes Bridge,106,20191102,Weekend
2888164,2019-11-02T03:00:00.000,2019,November,2,Saturday,3,6,Flinders Street Station Underpass,122,20191102,Weekend
2888165,2019-11-02T03:00:00.000,2019,November,2,Saturday,3,14,Sandridge Bridge,1,20191102,Weekend
